task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
medical_resource_allocation,fpto,11,0,0.0,50,1.0,0.0,0.00048780487804878054,1319.5890080326726,367.31106309867954,113.1962245129023,1e-06,61.2787542073937,31.94567685494973,61.2787542073937,0.02989207522311889,0.0,0.0,0.8830599040174054,2,8.593500002461951,0,0,0,cpu,,,,,,0.22370169429767442,0.18280737482027,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,55,1.0,0.0,0.00048661800486618,1270.3790620285636,356.41484742302987,108.10127458211585,1e-06,73.97960560766748,39.76752005866676,73.97960560766748,0.03599980808159,0.0,0.0,0.8856166091654619,2,4.322299995692447,0,0,0,cpu,,,,,,0.2153594390724447,0.1771981457903563,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,60,1.0,0.0,0.0004854368932038835,1226.1629081890842,340.56782469623806,100.41100238629718,1e-06,89.19868376984752,49.752329185436714,89.19868376984752,0.04330033192711044,0.0,0.0,0.8871597416970017,2,4.975100004230626,0,0,0,cpu,,,,,,0.2078637502867639,0.17209205114187268,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,65,1.0,0.0,0.00048426150121065375,1193.5367968513165,317.8991381465674,89.01605711187058,1e-06,105.54956629781081,60.53802748524579,105.54956629781081,0.05111359142751129,0.0,0.0,0.8900191639946822,2,5.021999997552484,0,0,0,cpu,,,,,,0.2023328491196768,0.16828355747563642,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,0,1.0,0.5,0.0005,1669.9641156679836,396.54389311836314,124.94772339778557,1e-06,20.013496820611348,6.795162979486096,23.06772487306927,0.011533862436534623,0.0,0.0,0.8826525972336059,2,4.9925000057555735,0,0,0,cpu,,,,,,0.28309860101683715,0.22063666875833673,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,5,1.0,0.5,0.0004987531172069826,1635.5662817484153,395.3205758728089,124.56080102954147,1e-06,21.409814272231202,7.5262816413673574,24.798250492206147,0.012368204734267398,0.0,0.0,0.8837974959493665,2,8.540099996025674,0,0,0,cpu,,,,,,0.277267350770634,0.21707855493475656,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,10,1.0,0.5,0.0004975124378109454,1601.3858082014413,393.9012177664381,124.09287013337199,1e-06,23.183766256802596,8.55256992593867,27.034213649669287,0.013449857537148883,0.0,0.0,0.8829654336860819,2,4.428399995958898,0,0,0,cpu,,,,,,0.27147294827272717,0.21351059701389496,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,15,1.0,0.5,0.0004962779156327543,1566.0903924134645,392.20666493614095,123.50229243178869,1e-06,25.472911349966264,9.960525202508663,29.956624465209938,0.014866811148987554,0.0,0.0,0.8817750605294353,2,8.711499998753425,0,0,0,cpu,,,,,,0.26548953657056196,0.20979196500512404,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,20,1.0,0.5,0.0004950495049504951,1528.2059258009895,390.1119088378616,122.72353569750382,1e-06,28.527946704128507,11.945735644085778,33.9058291787617,0.01678506394988202,0.0,0.0,0.8805678806107397,2,6.842099995992612,0,0,0,cpu,,,,,,0.2590672192299461,0.2057612296414113,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,25,1.0,0.5,0.0004938271604938272,1485.9452182633431,387.40421121917603,121.64175448236762,1e-06,32.731767440596364,14.729244960922156,39.368241946442616,0.01944110713404573,0.0,0.0,0.8799827753028212,2,8.311999998113606,0,0,0,cpu,,,,,,0.2519030250597595,0.20121608464660026,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,30,1.0,0.5,0.0004926108374384237,1437.3767278831137,383.71116984557585,120.05005225121512,1e-06,38.61419538615602,18.670374896169857,47.05045457354025,0.02317756382933018,0.0,0.0,0.8815465081238043,2,4.341699997894466,0,0,0,cpu,,,,,,0.24366951180570803,0.19592786467195736,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,35,1.0,0.5,0.0004914004914004914,1381.1137217384767,378.3684866722362,117.57275242028689,1e-06,46.925898542092334,24.184374249337054,57.89713609541398,0.02845068112796756,0.0,0.0,0.8845192273815888,2,5.399599998781923,0,0,0,cpu,,,,,,0.23413159528456334,0.1897136384637959,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,40,1.0,0.5,0.0004901960784313725,1317.8788203356244,370.17913051311,113.53509756777034,1e-06,58.66921660548032,31.761425325505208,73.15772167543656,0.03586162827227283,0.0,0.0,0.8896438053377103,2,5.011000001104549,0,0,0,cpu,,,,,,0.22341177684377939,0.18261372096658132,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,45,1.0,0.5,0.000488997555012225,1252.908651249285,357.0237095017625,106.71664182948886,1e-06,74.68110470852231,42.20320745375069,94.02076622279482,0.04597592480332265,0.0,0.0,0.8938940771714797,2,5.870500004675705,0,0,0,cpu,,,,,,0.21239778929542247,0.17518820239589528,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,50,1.0,0.5,0.00048780487804878054,1198.5100560668852,335.4892847226897,95.03965343550512,1e-06,94.88753292624006,55.54759403557809,120.45489554707142,0.05875848563271775,0.0,0.0,0.8982274735552016,2,5.033399997046217,0,0,0,cpu,,,,,,0.20317593473643478,0.16886635517767573,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,55,1.0,0.5,0.00048661800486618,1172.0083227819277,301.8983443298021,76.31952001339567,1e-06,114.55273705970241,67.77238169933393,145.7791932142089,0.07093878015289971,0.0,0.0,0.8992025564243452,2,7.739000000583474,0,0,0,cpu,,,,,,0.19868326118309212,0.1657512602511802,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,60,1.0,0.5,0.0004854368932038835,1180.6202529971497,258.89890987533397,52.98481195777306,1e-06,118.5055680627342,65.12801556836185,148.10408686161364,0.07189518779689982,0.0,0.0,0.8850489158273295,2,3.820799996901769,0,0,0,cpu,,,,,,0.20014318800014758,0.1667660909142476,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,1,0.5,65,1.0,0.5,0.00048426150121065375,1200.0484504220885,223.41221995098198,36.92982572382641,1e-06,94.2201222688983,38.62849668492013,110.18866452517038,0.053360128099356106,0.0,0.0,0.7943413320705336,2,8.278900000732392,0,0,0,cpu,,,,,,0.2034367291365564,0.16904646851066155,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,0,1.0,1.0,0.0005,1669.9641156679836,396.54389311836314,124.94772339778557,1e-06,20.013496820611348,6.795162979486096,26.206619900504258,0.013103309950252117,0.0,0.0,0.8826525972336059,2,3.719300002558157,0,0,0,cpu,,,,,,0.28309860101683715,0.22063666875833673,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,5,1.0,1.0,0.0004987531172069826,1629.5098915315302,395.14532857308564,124.4913199451537,1e-06,21.63743477834834,7.668944232072178,28.642017246689626,0.014285295384882601,0.0,0.0,0.8839955355326546,2,6.109499998274259,0,0,0,cpu,,,,,,0.27624064871067605,0.21644871520880374,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,10,1.0,1.0,0.0004975124378109454,1588.820523417011,393.4684838651355,123.91292648913296,1e-06,23.808567058871038,9.009905751084897,32.037891994352165,0.015939249748433915,0.0,0.0,0.8819986503084871,2,8.288000004540663,0,0,0,cpu,,,,,,0.26934283391249886,0.21219077046529874,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,15,1.0,1.0,0.0004962779156327543,1545.4975590257436,391.3659142690965,123.13141971377358,1e-06,26.797387860454997,10.950553286159272,36.81255049442107,0.018269255828496797,0.0,0.0,0.881165301727897,2,8.439799996267539,0,0,0,cpu,,,,,,0.26199856196317967,0.20760607013340146,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,20,1.0,1.0,0.0004950495049504951,1496.661575455385,388.57074246996365,121.99475169472025,1e-06,31.136527421199713,13.958833963537916,43.922115881694744,0.021743621723611252,0.0,0.0,0.8798524641021661,2,8.364799999981187,0,0,0,cpu,,,,,,0.253719702256952,0.2023735463359191,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,25,1.0,1.0,0.0004938271604938272,1438.7531049440404,384.5571325491847,120.19371068267435,1e-06,37.67272993570526,18.523549537930744,54.715331899569875,0.02701991698744192,0.0,0.0,0.8823111279419898,2,8.328999996592756,0,0,0,cpu,,,,,,0.24390284042442759,0.1960786907932507,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,30,1.0,1.0,0.0004926108374384237,1368.8208940826917,378.2505427888302,117.07773142069013,1e-06,47.73010001109236,25.463318459495667,71.3083247815396,0.035127253586965314,0.0,0.0,0.887935338347402,2,4.723799997009337,0,0,0,cpu,,,,,,0.23204766888204792,0.1883430931634378,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,35,1.0,1.0,0.0004914004914004914,1288.6464229374233,367.4268136834143,111.30995750254843,1e-06,63.13026308121898,35.76676102200137,96.47456830632235,0.047407650273377074,0.0,0.0,0.8951978795753088,2,4.982899998140056,0,0,0,cpu,,,,,,0.21845619083438259,0.17928932732886085,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,40,1.0,1.0,0.0004901960784313725,1211.7983042097212,347.6091628680234,100.11242083479185,1e-06,85.34287412302892,50.72745260038179,132.91269679998388,0.06515328274509012,0.0,0.0,0.9019052451993266,2,5.135499995958526,0,0,0,cpu,,,,,,0.20542860856571446,0.17041955625239785,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,45,1.0,1.0,0.000488997555012225,1169.4871287798887,311.82619967286814,79.15406608165601,1e-06,110.76558369234111,66.71798003600759,173.46803894452796,0.08482544691663961,0.0,0.0,0.9046519499868688,2,8.351100004801992,0,0,0,cpu,,,,,,0.19825585888853217,0.16545369456605755,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,50,1.0,1.0,0.00048780487804878054,1186.222903516018,261.0329906672544,50.53648144462585,1e-06,117.07966476350207,62.851235026367014,175.15232551954128,0.08544015879002015,0.0,0.0,0.8847069271182021,2,3.711099998326972,0,0,0,cpu,,,,,,0.20109297039906063,0.16742498320696017,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,55,1.0,1.0,0.00048661800486618,1219.1785190541905,223.3147857877445,34.47261348440898,1e-06,86.4315680539086,28.644258501104343,108.05429313446686,0.05258116454231964,0.0,0.0,0.6835900052239813,2,5.014000002120156,0,0,0,cpu,,,,,,0.20667973035813525,0.1712796901766088,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,60,1.0,1.0,0.0004854368932038835,1208.353444342817,207.62091145581408,31.419897105254915,1e-06,65.41040835499223,25.063302029023045,72.25573733730124,0.03507560064917536,0.0,0.0,0.09582798314914831,2,4.331799995270558,0,0,0,cpu,,,,,,0.20484462295795813,0.17001746038842222,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,2,1.0,65,1.0,1.0,0.00048426150121065375,1168.7654027069866,197.87674109022635,29.506682808987257,1e-06,60.236378967159666,27.632754661052882,67.14175385620109,0.03251416651632014,0.0,0.0,0.034852758509222356,2,4.201100004138425,0,0,0,cpu,,,,,,0.1981335091687753,0.16536847325656862,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,0,1.0,5.0,0.0005,1669.9641156679836,396.54389311836314,124.94772339778557,1e-06,20.013496820611348,6.795162979486096,52.49056307040908,0.026245281535204536,0.0,0.0,0.8826525972336059,2,3.7172999946051277,0,0,0,cpu,,,,,,0.28309860101683715,0.22063666875833673,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,5,1.0,5.0,0.0004987531172069826,1580.0881720824145,393.5480368670746,123.82697474594917,1e-06,23.88058691199812,9.286114014867568,68.41829274129337,0.03412383677869994,0.0,0.0,0.881584344454913,2,6.742500001564622,0,0,0,cpu,,,,,,0.2678624928541385,0.2112709338464158,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,10,1.0,5.0,0.0004975124378109454,1467.1727056385316,388.15685000796486,121.33634441556072,1e-06,32.71076378416979,16.157265789281194,110.67621291420043,0.055062792494627075,0.0,0.0,0.8803507652604514,2,7.066799997119233,0,0,0,cpu,,,,,,0.24872063807803127,0.19918036948668497,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,15,1.0,5.0,0.0004962779156327543,1287.5779992829848,372.36001718948387,111.92631770666456,1e-06,58.73166792956205,35.80316380990139,233.42456481711992,0.11584345648492303,0.0,0.0,0.9031358219937531,2,5.074699998658616,0,0,0,cpu,,,,,,0.21827506763596952,0.17916731076137551,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,20,1.0,5.0,0.0004950495049504951,1171.8634053999613,302.0193871876708,65.66885915907086,1e-06,114.71856777306084,69.64129669519133,455.16691175356164,0.22533015433344633,0.0,0.0,0.9108455131796694,2,8.367700000235345,0,0,0,cpu,,,,,,0.1986586942431724,0.1657341620239985,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,25,1.0,5.0,0.0004938271604938272,1276.9410236578424,230.82270530659352,31.03924541702636,1e-06,75.82617843824835,21.641275623595934,135.08128090460212,0.0667068053849887,0.0,0.0,0.048064275185795216,2,5.068799997388851,0,0,0,cpu,,,,,,0.2164718475007132,0.17795056083333347,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,30,1.0,5.0,0.0004926108374384237,1222.0731671258036,218.0124814332584,26.29945325562542,1e-06,73.76971018640646,18.29702784073595,109.40030540183083,0.05389177606001519,0.0,0.0,-0.13654762468456463,2,8.494599998812191,0,0,0,cpu,,,,,,0.20717044199188914,0.17161656281945403,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,35,1.0,5.0,0.0004914004914004914,1150.7131690089727,207.4131992230058,22.987770931115193,1e-06,73.30890505515062,17.545175634224634,102.66104635503865,0.050447688626554604,0.0,0.0,-0.1967579042267682,2,8.486099999572616,0,0,0,cpu,,,,,,0.19507322658115067,0.16323119139670925,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,40,1.0,5.0,0.0004901960784313725,1079.4353398393241,197.77934088524594,19.634723345760058,1e-06,72.81584278113718,19.476835908792538,106.83346563483025,0.052369345899426586,0.0,0.0,-0.23779320017140204,2,3.7430000011227094,0,0,0,cpu,,,,,,0.18298994075954295,0.15468427452735023,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,45,1.0,5.0,0.000488997555012225,1021.0946950872167,190.68425467849215,14.756910914749355,1e-06,73.93161415692538,26.891268218582823,125.7226790935839,0.061478082686349106,0.0,0.0,-0.3892229430661714,2,8.365499998035375,0,0,0,cpu,,,,,,0.1730998151234388,0.14755761862022326,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,50,1.0,5.0,0.00048780487804878054,984.5713122763273,195.8857145823187,2.5093470733819467,1e-06,100.94348881241243,53.40047422925754,199.62168957849286,0.09737643394072826,0.0,0.0,-0.7723137828626088,2,8.369300005142577,0,0,0,cpu,,,,,,0.16690823383066994,0.1430345840330149,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,55,1.0,5.0,0.00048661800486618,969.7124819241562,199.8006639789255,6.263291815134092,1e-06,127.7424616468317,71.29781510249462,472.8618021295083,0.23010306672968775,0.0,0.0,0.8805205718557995,2,8.682200001203455,0,0,0,cpu,,,,,,0.1643893089951123,0.14118070968633598,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,60,1.0,5.0,0.0004854368932038835,957.2404851979172,175.1174822096196,4.76061864928065,1e-06,84.38721421286884,45.56678048941669,173.6234039307484,0.08428320579162543,0.0,0.0,-0.7511702774939972,2,8.444600003713276,0,0,0,cpu,,,,,,0.16227500917755452,0.13961842756335532,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,3,5.0,65,1.0,5.0,0.00048426150121065375,960.5175447796246,176.94225888312442,1.1852322063633163,1e-06,101.53308512610243,57.60937829619644,379.61428996345825,0.1838325859387207,0.0,0.0,0.868948349587867,2,4.396199998154771,0,0,0,cpu,,,,,,0.1628305486495264,0.14002947277110367,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,0,1.0,0.0,0.0005,1669.9550577278524,396.9096281678934,125.12320542646012,1e-06,20.240701887503654,6.227394142737464,20.240701887503654,0.010120350943751813,0.0,0.0,0.8864229083053623,2,7.273899995198008,0,0,0,cpu,,,,,,0.28309706548074076,0.22063573606153652,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,5,1.0,0.0,0.0004987531172069826,1647.1471000762622,395.83332904361527,124.8278585267894,1e-06,21.41727462304836,6.702956162942273,21.41727462304836,0.010681932480323364,0.0,0.0,0.8831124931941675,2,5.708799995773006,0,0,0,cpu,,,,,,0.27923057467256335,0.21828009758446887,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,10,1.0,0.0,0.0004975124378109454,1624.7415170141849,394.6263053779956,124.4900833782379,1e-06,22.765760433202683,7.337519398997615,22.765760433202683,0.011326248971742621,0.0,0.0,0.8805002653664299,2,3.7565000020549633,0,0,0,cpu,,,,,,0.27543229591894863,0.21595211035525783,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,15,1.0,0.0,0.0004962779156327543,1601.9854357391496,393.25724918639656,124.09415062573632,1e-06,24.385331980469246,8.22271032712402,24.385331980469246,0.01210190172728001,0.0,0.0,0.8756629927345966,2,4.989599998225458,0,0,0,cpu,,,,,,0.27157459938933726,0.2135734698693719,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,20,1.0,0.0,0.0004950495049504951,1578.0168302491074,391.675344214053,123.6173162734567,1e-06,26.399706217687548,9.325353916845259,26.399706217687548,0.013069161493904713,0.0,0.0,0.8729094144328567,2,4.978700002538972,0,0,0,cpu,,,,,,0.2675113511920302,0.21105243037109633,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,25,1.0,0.0,0.0004938271604938272,1551.9299838447787,389.8043211925336,123.02546773036212,1e-06,28.949984570492155,10.836027704065534,28.949984570492155,0.014296288676786235,0.0,0.0,0.8688311210775379,2,3.7651999955414794,0,0,0,cpu,,,,,,0.26308901082392444,0.20829015894319997,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,30,1.0,0.0,0.0004926108374384237,1522.6805015227628,387.5293843844247,122.26516119038133,1e-06,32.21745538827611,12.812506309276058,32.21745538827611,0.015870667678953745,0.0,0.0,0.8659335757729543,2,3.734400001121685,0,0,0,cpu,,,,,,0.2581305285139514,0.20516991096213513,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,35,1.0,0.0,0.0004914004914004914,1489.0051333181218,384.67650795210227,121.25099605883346,1e-06,36.45079704133575,15.537610478782502,36.45079704133575,0.017911939578051955,0.0,0.0,0.8624748921108958,2,8.421999998972751,0,0,0,cpu,,,,,,0.2524217533744046,0.20154692514267156,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,40,1.0,0.0,0.0004901960784313725,1449.5789917013863,380.97324764824504,119.84864625322776,1e-06,41.97524396505069,19.14477874147974,41.97524396505069,0.020576099982867982,0.0,0.0,0.861217409307932,2,8.506599995598663,0,0,0,cpu,,,,,,0.2457380854856937,0.19726304296932873,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,45,1.0,0.0,0.000488997555012225,1403.245458287307,375.9926163551861,117.83295724243771,1e-06,49.172371115512924,23.740164525044477,49.172371115512924,0.024045169249639564,0.0,0.0,0.8644090556344991,2,4.378799996629823,0,0,0,cpu,,,,,,0.23788345054675913,0.19216950549075415,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,50,1.0,0.0,0.00048780487804878054,1349.41014475875,369.06529761269775,114.85763632453194,1e-06,58.53391507706375,29.74510250241175,58.53391507706375,0.028553129305884762,0.0,0.0,0.8685100840773005,2,3.731199998583179,0,0,0,cpu,,,,,,0.2287570856133779,0.18616949459883328,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,55,1.0,0.0,0.00048661800486618,1288.7499976990603,359.1627028431864,110.37804519711746,1e-06,70.41202862587993,37.3857268243605,70.41202862587993,0.034263760888506044,0.0,0.0,0.8726587330472244,2,8.445499996014405,0,0,0,cpu,,,,,,0.21847374921773044,0.17930115388861867,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,60,1.0,0.0,0.0004854368932038835,1224.7501975295554,344.82003571472575,103.58540124569147,1e-06,84.86149752712608,46.87961452165108,84.86149752712608,0.04119490171219713,0.0,0.0,0.8768990004276062,2,4.966600004991051,0,0,0,cpu,,,,,,0.20762426225968483,0.171927865933384,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,0,0.0,65,1.0,0.0,0.00048426150121065375,1163.8247056855616,324.1784962154227,93.3492023187733,1e-06,101.24704217307594,58.19167625500815,101.24704217307594,0.04903004463587213,0.0,0.0,0.8803535262657122,2,8.32339999760734,0,0,0,cpu,,,,,,0.1972959436177012,0.16478460874222936,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,1,0.5,0,1.0,0.5,0.0005,1669.9550577278524,396.9096281678934,125.12320542646012,1e-06,20.240701887503654,6.227394142737464,23.045865541253708,0.011522932770626845,0.0,0.0,0.8864229083053623,2,3.7222999962978065,0,0,0,cpu,,,,,,0.28309706548074076,0.22063573606153652,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,22,1,0.5,5,1.0,0.5,0.0004987531172069826,1642.452329109733,395.67641053198895,124.77248601216913,1e-06,21.59766058215273,6.8070420355874575,24.654176474045872,0.012296347368601425,0.0,0.0,0.8827975031360684,2,8.378099999390543,0,0,0,cpu,,,,,,0.2784346994317428,0.21779344659176217,,,,,,,,,,,,,,,
