task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
md_knapsack,fpto,11,3,1.0,15,1.0,1.0,0.0004962779156327543,0.0,6.6929047620696505,2.1712856201199324,1e-06,1.2859250036770238,0.6535189618964812,1.7311068994221137,0.0008591101237825424,0.0,0.0,0.5450182665141488,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,1.0,20,1.0,1.0,0.0004950495049504951,0.0,6.6876634265758526,2.1690875392407936,1e-06,1.2877924149238018,0.654875345274393,1.7338585744595245,0.0008583458289402151,0.0,0.0,0.5448518497303156,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,1.0,25,1.0,1.0,0.0004938271604938272,0.0,6.682419426295445,2.1668927092802424,1e-06,1.2907811754786687,0.6539989901900528,1.7366280970877528,0.000857594122018495,0.0,0.0,0.5461263006212151,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,0,0.0,0,1.0,0.0,0.0005,0.0,6.988331842861027,2.179645167523745,1e-06,1.135516440130164,0.5471774421181527,1.135516440130164,0.0005677582200648563,0.0,0.0,0.4821755401016133,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,0,0.0,5,1.0,0.0,0.0004987531172069826,0.0,6.985108038803547,2.178896968966826,1e-06,1.1370430698421221,0.5473835378901877,1.1370430698421221,0.000567103775482132,0.0,0.0,0.48116307398973823,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,6.981884636749214,2.17815041046941,1e-06,1.1380279656613108,0.5478251561121403,1.1380279656613108,0.0005661830674929737,0.0,0.0,0.4809825763086373,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,0,0.0,15,1.0,0.0,0.0004962779156327543,0.0,6.978663651645432,2.1774047368274494,1e-06,1.1390219061708844,0.5482689502317198,1.1390219061708844,0.0005652714174543013,0.0,0.0,0.480802700848912,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,0,0.0,20,1.0,0.0,0.0004950495049504951,0.0,6.97544479342897,2.176660037028677,1e-06,1.140070498457589,0.5487005867993533,1.140070498457589,0.0005643913358698726,0.0,0.0,0.48054695074702014,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,0,0.0,25,1.0,0.0,0.0004938271604938272,0.0,6.972228480006168,2.175915982816882,1e-06,1.140897655509975,0.5490738795916048,1.140897655509975,0.0005634062496343269,0.0,0.0,0.48091567763145865,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,1,0.1,0,1.0,0.1,0.0005,0.0,6.988331842861027,2.179645167523745,1e-06,1.135516440130164,0.5471774421181527,1.1628884489731386,0.0005814442244863609,0.0,0.0,0.4821755401016133,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,1,0.1,5,1.0,0.1,0.0004987531172069826,0.0,6.9850331868198525,2.1788221507630796,1e-06,1.1370437447296144,0.5474284423404179,1.164372775121568,0.0005807345511826118,0.0,0.0,0.4811526607757819,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,1,0.1,10,1.0,0.1,0.0004975124378109454,0.0,6.981735125889344,2.1780008042941073,1e-06,1.138029590250601,0.5479151999941785,1.165372746913078,0.0005797874362749504,0.0,0.0,0.48096211447442555,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,1,0.1,15,1.0,0.1,0.0004962779156327543,0.0,6.978439559371961,2.1771803487439496,1e-06,1.1390248572809518,0.5484044048317311,1.1663822894513296,0.0005788497714396583,0.0,0.0,0.480772483871737,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,1,0.1,20,1.0,0.1,0.0004950495049504951,0.0,6.975146195770186,2.176360880903814,1e-06,1.1400751109977236,0.5488817393869159,1.16744209238094,0.0005779416298913368,0.0,0.0,0.48050732470698193,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,1,0.1,25,1.0,0.1,0.0004938271604938272,0.0,6.97185538221278,2.1755421205214946,1e-06,1.1409042437265255,0.5493011330509908,1.168311445193507,0.0005769439235521407,0.0,0.0,0.4808666257155495,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,2,0.5,0,1.0,0.5,0.0005,0.0,6.988331842861027,2.179645167523745,1e-06,1.135516440130164,0.5471774421181527,1.2898984499504724,0.0006449492249750415,0.0,0.0,0.4821755401016133,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,2,0.5,5,1.0,0.5,0.0004987531172069826,0.0,6.984733745388702,2.178522767485287,1e-06,1.1370465473082003,0.5476082525894932,1.291282396701831,0.0006440311205493485,0.0,0.0,0.4811109868768599,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,2,0.5,10,1.0,0.5,0.0004975124378109454,0.0,6.981136922040759,2.1774019120123853,1e-06,1.138036535009012,0.5482762002663901,1.2924117256974137,0.0006429909083069777,0.0,0.0,0.48088020156555294,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,2,0.5,15,1.0,0.5,0.0004962779156327543,0.0,6.977542783823793,2.176281745510952,1e-06,1.1390827861138988,0.5489335289240199,1.2935750667875145,0.0006419727378596207,0.0,0.0,0.48057590597447003,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,2,0.5,20,1.0,0.5,0.0004950495049504951,0.0,6.973951084402484,2.1751623246334137,1e-06,1.140095443782244,0.5496097795143428,1.2947298708025725,0.0006409553815852389,0.0,0.0,0.4803486062844409,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,2,0.5,25,1.0,0.5,0.0004938271604938272,0.0,6.97036191208183,2.1740435184400475,1e-06,1.141119538027594,0.550290056563859,1.2958975532412034,0.0006399494090078118,0.0,0.0,0.48012333686009284,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,3,1.0,0,1.0,1.0,0.0005,0.0,6.988331842861027,2.179645167523745,1e-06,1.135516440130164,0.5471774421181527,1.4791822109342592,0.0007395911054669691,0.0,0.0,0.4821755401016133,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,3,1.0,5,1.0,1.0,0.0004987531172069826,0.0,6.984359368102197,2.178148289471748,1e-06,1.1370502825922393,0.547833448984617,1.4806490420209073,0.0007384783251972882,0.0,0.0,0.4810588471513758,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,3,1.0,10,1.0,1.0,0.0004975124378109454,0.0,6.980388804799068,2.176652241015048,1e-06,1.1380462226057195,0.5487293116699743,1.4821351081106133,0.0007373806508011333,0.0,0.0,0.480777662947004,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,3,1.0,15,1.0,1.0,0.0004962779156327543,0.0,6.976420941801038,2.1751560665001684,1e-06,1.1391010521867149,0.5496175464419869,1.483640590635024,0.0007362980598683264,0.0,0.0,0.48042456862582317,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,3,1.0,20,1.0,1.0,0.0004950495049504951,0.0,6.972455617377153,2.173659760333623,1e-06,1.1401250295777947,0.550527565307206,1.4851656698839744,0.0007352305296453627,0.0,0.0,0.48014971026188363,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,22,3,1.0,25,1.0,1.0,0.0004938271604938272,0.0,6.968492803567517,2.172163182632677,1e-06,1.1411632303227959,0.5514445698349982,1.4867105251175956,0.0007341780370949376,0.0,0.0,0.4798782892161664,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,0,0.0,0,1.0,0.0,0.0005,0.0,6.932102691802323,2.1685972458423155,1e-06,1.0433213352205886,0.5743787401051438,1.0433213352205886,0.0005216606676100514,0.0,0.0,0.466000603996977,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,0,0.0,5,1.0,0.0,0.0004987531172069826,0.0,6.929384138384281,2.167900015951889,1e-06,1.043336417479506,0.5745623060329363,1.043336417479506,0.0005203672905132315,0.0,0.0,0.46569231065957173,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,6.926669510729823,2.1672047741120983,1e-06,1.0443264321220056,0.5743290553957356,1.0443264321220056,0.0005195653891151897,0.0,0.0,0.46535871300218307,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,0,0.0,15,1.0,0.0,0.0004962779156327543,0.0,6.923958643596412,2.1665107768003424,1e-06,1.0445770015429958,0.5748093209647209,1.0445770015429958,0.0005184004970434417,0.0,0.0,0.4653928273935547,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,0,0.0,20,1.0,0.0,0.0004950495049504951,0.0,6.9212531859722075,2.16581770196218,1e-06,1.0448330917723458,0.5752891431984982,1.0448330917723458,0.0005172441048375513,0.0,0.0,0.4654285582029276,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,0,0.0,25,1.0,0.0,0.0004938271604938272,0.0,6.918553128703849,2.1651253365842424,1e-06,1.0450053245176372,0.5757691573955274,1.0450053245176372,0.0005160520121072365,0.0,0.0,0.46585341760847826,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,1,0.1,0,1.0,0.1,0.0005,0.0,6.932102691802323,2.1685972458423155,1e-06,1.0433213352205886,0.5743787401051438,1.0712935035988926,0.0005356467517992123,0.0,0.0,0.466000603996977,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,1,0.1,5,1.0,0.1,0.0004987531172069826,0.0,6.929314404876772,2.167817593624186,1e-06,1.0433475511243486,0.5746164397690376,1.0713139309561734,0.0005343211625714266,0.0,0.0,0.4656821467162633,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,1,0.1,10,1.0,0.1,0.0004975124378109454,0.0,6.9265299960813875,2.167040198935717,1e-06,1.044349288465116,0.5744371297285781,1.0722862354209166,0.000533475739015154,0.0,0.0,0.4653387531088373,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,1,0.1,15,1.0,0.1,0.0004962779156327543,0.0,6.923749572460854,2.166263984106797,1e-06,1.0446116252148667,0.5749717976492517,1.0725767517510285,0.0005322961547149211,0.0,0.0,0.4653633594333599,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,1,0.1,20,1.0,0.1,0.0004950495049504951,0.0,6.920974582450566,2.165488683377343,1e-06,1.044879668661907,0.5755062855810116,1.0728730717601715,0.0005311252830493585,0.0,0.0,0.4653899100477053,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,1,0.1,25,1.0,0.1,0.0004938271604938272,0.0,6.9182049291338386,2.1647140724949856,1e-06,1.0450639824404397,0.5760412938657923,1.07310768287476,0.0005299297199379376,0.0,0.0,0.4658067701434822,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,2,0.5,0,1.0,0.5,0.0005,0.0,6.932102691802323,2.1685972458423155,1e-06,1.0433213352205886,0.5743787401051438,1.2042646750514694,0.0006021323375255243,0.0,0.0,0.466000603996977,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,2,0.5,5,1.0,0.5,0.0004987531172069826,0.0,6.929035291898589,2.167487899303613,1e-06,1.0438151648174312,0.5744677552130762,1.2046172684202647,0.0006008066176657615,0.0,0.0,0.4653629234436184,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,2,0.5,10,1.0,0.5,0.0004975124378109454,0.0,6.92597144849192,2.166381163809487,1e-06,1.044441071016722,0.5748704177810416,1.2053323248433343,0.0005996678233049404,0.0,0.0,0.46525876189985066,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,2,0.5,15,1.0,0.5,0.0004962779156327543,0.0,6.922912515471279,2.165275314723132,1e-06,1.0447510936294488,0.5756239245939849,1.2058737228158056,0.0005984484976751264,0.0,0.0,0.4652451514509526,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,2,0.5,20,1.0,0.5,0.0004950495049504951,0.0,6.919858834677477,2.1641699151366423,1e-06,1.0451036932855764,0.5764151116768228,1.2064825589737143,0.000597268593551141,0.0,0.0,0.4652864042082366,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,2,0.5,25,1.0,0.5,0.0004938271604938272,0.0,6.916810398165029,2.1630649846639747,1e-06,1.0454264718600796,0.5771744017563112,1.2070400802836696,0.0005960691754485191,0.0,0.0,0.4652796592464405,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,3,1.0,0,1.0,1.0,0.0005,0.0,6.932102691802323,2.1685972458423155,1e-06,1.0433213352205886,0.5743787401051438,1.4060380063031925,0.0007030190031514168,0.0,0.0,0.466000603996977,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,3,1.0,5,1.0,1.0,0.0004987531172069826,0.0,6.9286861930653885,2.1670755745285826,1e-06,1.0438717902652939,0.5747384154593999,1.4065289539619104,0.0007015107002301947,0.0,0.0,0.4653122278811801,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,3,1.0,10,1.0,1.0,0.0004975124378109454,0.0,6.925273435173574,2.1655563649472107,1e-06,1.0445556190409457,0.5754161789617617,1.407611582112486,0.0007003042697075276,0.0,0.0,0.4651578368517317,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,3,1.0,15,1.0,1.0,0.0004962779156327543,0.0,6.921865653475784,2.164036697218767,1e-06,1.0449637189287946,0.576479881530166,1.4087899009238591,0.0006991513155947968,0.0,0.0,0.4651479378018306,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,3,1.0,20,1.0,1.0,0.0004950495049504951,0.0,6.918462707824704,2.162516251342498,1e-06,1.0453442456064432,0.5775152804505217,1.409901671433902,0.0006979711244720454,0.0,0.0,0.46509202899630336,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,fpto,33,3,1.0,25,1.0,1.0,0.0004938271604938272,0.0,6.915065459786885,2.160995227299583,1e-06,1.0454986297880386,0.578393873843675,1.4105021050364954,0.0006965442494005626,0.0,0.0,0.46461058005096983,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,11,0,0.0,0,0.0,0.0,0.0005,0.0,6.708582728475063,2.17787701578485,454.9603796444984,1e-06,1e-06,454.9603796444984,0.22748018982224924,0.0,0.0,0.0,17,204.90659999632044,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,11,0,0.0,5,0.0,0.0,0.0004987531172069826,0.0,6.840031259720989,2.2893487613187236,155.01684152154564,1e-06,1e-06,155.01684152154564,0.0773151329284517,0.0,0.0,0.0,17,196.30679999681888,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,11,0,0.0,10,0.0,0.0,0.0004975124378109454,0.0,7.03588870332072,2.2336597141370595,138.12530006982155,1e-06,1e-06,138.12530006982155,0.06871905476110528,0.0,0.0,0.0,17,193.3338000017102,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,11,0,0.0,15,0.0,0.0,0.0004962779156327543,0.0,6.9325769425433235,2.2014285723876235,533.830788715847,1e-06,1e-06,533.830788715847,0.2649284311244898,0.0,0.0,0.0,17,203.62980000209063,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,11,0,0.0,20,0.0,0.0,0.0004950495049504951,0.0,6.951902728583299,2.1773787983377506,313.0760300494419,1e-06,1e-06,313.0760300494419,0.1549881336878425,0.0,0.0,0.0,17,193.1308999992325,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,11,0,0.0,25,0.0,0.0,0.0004938271604938272,0.0,6.316462271917602,1.9539216531944164,373.0052404056425,1e-06,1e-06,373.0052404056425,0.1842001187188358,0.0,0.0,0.0,17,211.10419999604346,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,22,0,0.0,0,0.0,0.0,0.0005,0.0,6.988331842861027,2.179645167523745,446.57567621214645,1e-06,1e-06,446.57567621214645,0.22328783810607322,0.0,0.0,0.0,17,190.73170000046957,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,22,0,0.0,5,0.0,0.0,0.0004987531172069826,0.0,7.294389727176179,2.359535879772753,766.3026789270574,1e-06,1e-06,766.3026789270574,0.3821958498389314,0.0,0.0,0.0,17,201.06420000229264,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
md_knapsack,dfl,22,0,0.0,10,0.0,0.0,0.0004975124378109454,0.0,7.3231308004968385,2.3839195656326835,425.3830135435917,1e-06,1e-06,425.3830135435917,0.2116333400714387,0.0,0.0,0.0,17,191.04409999999916,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,
