task,method,seed,stage_idx,lambda,iter,stage_type,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_pcgrad_normalize,mo_method,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
md_knapsack,fpto,11,1,0.5,25,train,1.0,0.5,0.0004938271604938272,0.0,4.028168779801796,0.09429418298504452,1e-06,0.9434700032493565,0.28726912544459626,0.8983824945945894,0.0004436456763427377,0.0,0.0,-0.3825240877790977,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,2,1.0,0,train,1.0,1.0,0.0005,0.0,4.03856381053856,0.09351166116141349,1e-06,0.9419437646763729,0.28522147793510105,0.8721898293857581,0.00043609491469258355,0.0,0.0,-0.3869058336681146,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,2,1.0,5,train,1.0,1.0,0.0004987531172069826,0.0,4.036606723891714,0.09356781595050291,1e-06,0.9422750196624853,0.28553538850815247,0.8727177704085592,0.00043527070843290503,0.0,0.0,-0.3861255387345084,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,2,1.0,10,train,1.0,1.0,0.0004975124378109454,0.0,4.034653660434324,0.0936236655848879,1e-06,0.9424723439305493,0.28576945810941307,0.8728819236790912,0.00043426961377040493,0.0,0.0,-0.3861352161427104,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,2,1.0,15,train,1.0,1.0,0.0004962779156327543,0.0,4.032704192000496,0.09367854800572499,1e-06,0.9429001338638949,0.2865168432846136,0.8740383508090184,0.0004337659309223056,0.0,0.0,-0.38349867250418784,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,2,1.0,20,train,1.0,1.0,0.0004950495049504951,0.0,4.030756486434606,0.09373143732367273,1e-06,0.9430831541847429,0.2868199572242453,0.874572453920235,0.00043295666035626497,0.0,0.0,-0.3822519694269164,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,2,1.0,25,train,1.0,1.0,0.0004938271604938272,0.0,4.028812010903682,0.09378345681274555,1e-06,0.9435608162113036,0.2871010207028854,0.87512222133109,0.00043215912164470006,0.0,0.0,-0.3818700444812502,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,2.0,0,train,1.0,2.0,0.0005,0.0,4.03856381053856,0.09351166116141349,1e-06,0.9419437646763729,0.28522147793510105,0.8926783990352765,0.00044633919951735926,0.0,0.0,-0.3869058336681146,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,2.0,5,train,1.0,2.0,0.0004987531172069826,0.0,4.03686601670345,0.09336435935062486,1e-06,0.9422631304736545,0.28547305311115967,0.8937615889307499,0.0004457663785188092,0.0,0.0,-0.3857284238529642,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,2.0,10,train,1.0,2.0,0.0004975124378109454,0.0,4.03517134896675,0.09321671160582894,1e-06,0.9423476011270683,0.2857328894043105,0.8943918111246009,0.0004449710503104739,0.0,0.0,-0.3849958064940943,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,2.0,15,train,1.0,2.0,0.0004962779156327543,0.0,4.033476805878744,0.09306660008035729,1e-06,0.9428696928586401,0.286344873187765,0.8967346734664848,0.0004450296146232941,0.0,0.0,-0.3822826716917586,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,2.0,20,train,1.0,2.0,0.0004950495049504951,0.0,4.031783607378366,0.09291534916608714,1e-06,0.9431699933727552,0.286580238053583,0.8978753851439768,0.00044449276492248,0.0,0.0,-0.38097640117605014,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fpto,11,3,2.0,25,train,1.0,2.0,0.0004938271604938272,0.0,4.030091990689554,0.09276322598242445,1e-06,0.9435242409032064,0.2867721092468133,0.8989453477524189,0.0004439236285194385,0.0,0.0,-0.37982633532149734,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,wdro,11,0,0.0,0,train,1.0,0.0,0.0005,0.0,5.455033144582815,0.09351166116141349,1e-06,0.9545171004298987,1e-06,0.9419437646763729,0.0004709718823379167,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,wdro,11,0,0.0,5,train,1.0,0.0,0.0004987531172069826,0.0,5.447460695754724,0.0937713534672069,1e-06,0.9541030627597349,1e-06,0.9422871017769104,0.00046996862931488874,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,wdro,11,0,0.0,10,train,1.0,0.0,0.0004975124378109454,0.0,5.439921690992209,0.094030815479942,1e-06,0.9535927063047263,1e-06,0.9424831421853245,0.0004688970856640704,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,wdro,11,0,0.0,15,train,1.0,0.0,0.0004962779156327543,0.0,5.43237393274832,0.09428997755912619,1e-06,0.9528545640468213,1e-06,0.9426031019984655,0.0004677931027284933,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,wdro,11,0,0.0,20,train,1.0,0.0,0.0004950495049504951,0.0,5.424891728579941,0.09454819216711076,1e-06,0.951861964732657,1e-06,0.9425917449209167,0.0004666295766932607,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,wdro,11,0,0.0,25,train,1.0,0.0,0.0004938271604938272,0.0,5.4174025419411675,0.09480349897438964,1e-06,0.9508273634145772,1e-06,0.9424380982623252,0.000465401530005826,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,0,0.0,0,train,0.0,0.0,0.0005,0.0,4.03856381053856,0.09351166116141349,3610.3965826808476,1e-06,0.28522147793510105,3610.3965826808476,1.8051982913404239,0.0,0.3636935653494377,0.0,17,2222.8242000001046,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,0,0.0,5,train,0.0,0.0,0.0004987531172069826,0.0,4.383149803926401,1.174125941405967,3554585110175.512,1e-06,1.6530538892963431,3554585110175.512,4.9875311720698265,0.0,-0.1593886879276304,0.0,17,3672.3314000000755,0,0,3,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,0,0.0,10,train,0.0,0.0,0.0004975124378109454,0.0,3270.3505855343224,176.48825251594891,23461766147229.96,1e-06,322.9835473949583,23461766147229.96,4.975124378109454,0.0,0.06247486343086991,0.0,17,3056.4040999997815,0,0,8,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,0,0.0,15,train,0.0,0.0,0.0004962779156327543,0.0,678.2823178491786,25.596023046168327,3254433032923.2944,1e-06,35.43357688957767,3254433032923.2944,4.962779156327545,0.0,0.45127584559117956,0.0,17,2583.603199999743,0,0,12,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,0,0.0,20,train,0.0,0.0,0.0004950495049504951,0.0,785.4363395852131,24.11497027896772,10388180027792.197,1e-06,79.71271189770984,10388180027792.197,4.950495049504951,0.0,-0.2410071562343536,0.0,17,3006.4203000001726,0,0,15,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,0,0.0,25,train,0.0,0.0,0.0004938271604938272,0.0,3638.2003370352004,536.5707774573599,41350321769932.125,1e-06,795.9252729630557,41350321769932.125,4.938271604938272,0.0,-0.7428479644935749,0.0,17,2547.9879999998047,0,0,20,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,1,0.5,0,train,0.0,0.5,0.0005,0.0,4.03856381053856,0.09351166116141349,1997.3000690535528,1e-06,0.28522147793510105,1997.2961102934023,0.9986480551467011,0.0,-0.027794874247410256,0.0,17,2212.952999999743,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,1,0.5,5,train,0.0,0.5,0.0004987531172069826,0.0,5.55593484761604,0.09873965245242611,128617430563179.9,1e-06,0.002224082052290865,128617430563179.9,4.9875311720698265,0.0,0.04024407731365367,0.0,17,3548.749499999758,0,0,4,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,1,0.5,10,train,0.0,0.5,0.0004975124378109454,0.0,5.5565727470971815,0.0981896200438756,30696276317419.746,1e-06,0.000540958318964108,30696276317419.746,4.975124378109454,0.0,-0.11353402103326693,0.0,17,2645.0510000004215,0,0,9,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,1,0.5,15,train,0.0,0.5,0.0004962779156327543,0.0,5.145504000390543,0.04841116662300953,801960885403.4828,1e-06,0.12965617134454147,801960885403.4764,4.962779156327543,0.0,-0.09867270837544162,0.0,17,2928.3626000001277,0,0,14,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,1,0.5,20,train,0.0,0.5,0.0004950495049504951,0.0,8.017177901830868,0.6432630605759205,6760538469527.221,1e-06,6.265345927217307,6760538469526.207,4.95049504950495,0.0,-0.324058356122279,0.0,17,3377.4382999999943,0,0,19,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,1,0.5,25,train,0.0,0.5,0.0004938271604938272,0.0,17590.33008822902,510.38090316511364,781527509326761.6,1e-06,636.1325553361617,781527509326705.1,4.938271604938272,0.0,-0.17776773488805905,0.0,17,6177.390999999716,0,0,24,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,2,1.0,0,train,0.0,1.0,0.0005,0.0,4.03856381053856,0.09351166116141349,2890.8602235312314,1e-06,0.28522147793510105,2890.7167410993593,1.4453583705496797,0.0,-0.5030930440429,0.0,17,2149.083299999802,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,2,1.0,5,train,0.0,1.0,0.0004987531172069826,0.0,9.846483538689537,0.7949142920638047,20955886602081.305,1e-06,1.579527205701681,20955886602081.277,4.9875311720698265,0.0,-0.015493145424245382,0.0,17,2988.7252999997145,0,0,2,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,2,1.0,10,train,0.0,1.0,0.0004975124378109454,0.0,4.322533450352161,0.5346629432584872,1738.210521149381,1e-06,0.45928985949882906,1738.3141745639814,0.8648329226686475,0.0,0.22555652730405196,0.0,17,2164.2487999997684,0,0,6,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,2,1.0,15,train,0.0,1.0,0.0004962779156327543,0.0,4.056231200177855,0.5041800665967513,1712.9785122886544,1e-06,0.40207161878785747,1712.9900014824516,0.8501191074354598,0.0,0.02845772870859845,0.0,17,2196.637599999576,0,0,6,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,2,1.0,20,train,0.0,1.0,0.0004950495049504951,0.0,7.6879461643832565,0.8218644312960354,6683.05905211761,1e-06,1.05911668240199,6682.832919087037,3.308333128260909,0.0,-0.21358659700265364,0.0,17,2256.024199999956,0,0,6,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,2,1.0,25,train,0.0,1.0,0.0004938271604938272,0.0,4.183297233162764,0.5413271067851603,2783.4068039519334,1e-06,0.5683788520714672,2783.71646348388,1.374674796782163,0.0,0.5447400509760775,0.0,17,2177.932300000066,0,0,6,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,3,2.0,0,train,0.0,2.0,0.0005,0.0,4.03856381053856,0.09351166116141349,3049.161534314567,1e-06,0.28522147793510105,3049.3396193190483,1.5246698096595241,0.0,0.3121028024999857,0.0,17,2126.994199999899,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,3,2.0,5,train,0.0,2.0,0.0004987531172069826,0.0,4.606928278588905,0.019997763369374706,15740.707738525783,1e-06,0.24772242648245202,15740.43812286631,4.9875311717529645,0.0,-0.544200118248109,0.0,17,2352.73240000015,0,0,0,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,3,2.0,10,train,0.0,2.0,0.0004975124378109454,0.0,22095.041364043052,1500.3282469075061,2973955401442.462,1e-06,1466.0809416920852,2973955402589.8574,4.975124378109454,0.0,0.39131390664725024,0.0,17,2877.6245999997627,0,0,3,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,3,2.0,15,train,0.0,2.0,0.0004962779156327543,0.0,3165.170392465067,250.73369441719987,44438.65492264492,1e-06,258.1182319569567,43998.38781491727,4.96277915621475,0.0,-0.8544237493257187,0.0,17,2202.7289999996356,0,0,3,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,3,2.0,20,train,0.0,2.0,0.0004950495049504951,0.0,7.842085074101642,0.2205878645990849,11193.06593348897,1e-06,1.3187953639506265,11194.28106499568,4.950495049062716,0.0,0.46060470422684896,0.0,17,2229.7803000001295,0,0,3,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl,11,3,2.0,25,train,0.0,2.0,0.0004938271604938272,0.0,323.2373572245184,6.566389816993963,201679.42771344897,1e-06,23.813073027502185,201683.01885244512,4.938271604913786,0.0,0.07528527629030483,0.0,17,2602.066299999933,0,0,3,cpu,,,,,,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,0,0.0,0,train,0.1,0.0,0.0005,0.0,4.03856381053856,0.09351166116141349,2578.280915233226,0.9419437646763729,0.28522147793510105,26.42911920258408,0.013214559601292026,0.2887547693243619,-0.7100094978271361,-0.3869058336681146,17,2149.595600000339,0,0,0,cpu,1304.6772187850704,0.08483093926613235,10.52031339403265,6.502063349057926e-05,1.0074455051921065,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,0,0.0,5,train,0.1,0.0,0.0004987531172069826,0.0,4.004712354596313,0.10411481071585388,3342.6801761417555,0.9490845531187327,0.29175513936210634,29.376315873628897,0.014651529114029374,0.19134920559885032,-0.6639750535668479,-0.38988342411710086,17,2138.5791000002428,0,0,0,cpu,1642.6632113205062,0.08604889084227714,11.889043164256014,5.238376938697254e-05,1.0090598342491295,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,0,0.0,10,train,0.1,0.0,0.0004975124378109454,0.0,3.9681843499010787,0.1092475103178749,1922.8846067885584,0.9627116240666544,0.2984388790129773,16.732245981617627,0.00832450048836696,-0.3400383545633951,-0.03830999388399627,-0.38434107863909317,17,2229.5508000001973,0,0,0,cpu,1101.4408811423446,0.0874697071259374,9.815432302759532,7.941389195144034e-05,1.0079615578884658,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,0,0.0,15,train,0.1,0.0,0.0004962779156327543,0.0,3.9486939974961235,0.11208562311081832,1723.8887086860598,0.9748024497411751,0.3023147403527291,13.217245118148947,0.006559426857642139,-0.5395520996980709,0.1109208869325305,-0.3836553036741634,17,2184.751100000085,0,0,0,cpu,1074.7553850978093,0.08809733265318273,9.730523248097258,8.196965921242194e-05,1.0099361891672851,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,0,0.0,20,train,0.1,0.0,0.0004950495049504951,0.0,3.9179370522348367,0.1114818179445811,5363.893474958375,0.9924199594773121,0.3117588550354687,39.85525822232322,0.019730325852635247,-0.05587488021326431,-0.45784869042673415,-0.3699267760592464,17,2228.7774999999783,0,0,0,cpu,1691.3787355041495,0.08938605762385134,12.295758501025087,5.28480438754056e-05,1.0183853767413718,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,0,0.0,25,train,0.1,0.0,0.0004938271604938272,0.0,3.8739136090358453,0.11891023887574066,2991.063403325344,1.01241720625078,0.32300524680587595,30.22925416612247,0.014928026748702455,0.3936951060381694,-0.534107056993443,-0.3604276081574301,17,2222.47040000002,0,0,0,cpu,1570.9557225744504,0.09088723815824531,11.949051296805218,5.7854742086111214e-05,1.0105543256652896,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,1,0.5,0,train,0.1,0.5,0.0005,0.0,4.03856381053856,0.09351166116141349,3030.451592113488,0.9419437646763729,0.28522147793510105,20.994772495415077,0.01049738624770752,-0.7040179200386025,0.1327162336522201,-0.3869058336681146,17,2206.721800000196,0,0,0,cpu,1056.9063814902615,0.08483093926613235,9.468809907173556,8.026343747354315e-05,1.005468939478092,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,1,0.5,5,train,0.1,0.5,0.0004987531172069826,0.0,4.022104503009561,0.09678011923219842,1400.5442305750792,0.9489469578029239,0.28749876239845745,16.806394870176337,0.008382241830511871,0.0894434982126052,-0.34635463317591725,-0.3798265892023239,17,2119.206899999881,0,0,0,cpu,1376.889440119216,0.0853945611577669,10.843379062900265,6.2019911453728e-05,1.010129701693895,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,1,0.5,10,train,0.1,0.5,0.0004975124378109454,0.0,4.005013215978852,0.10026408653241498,2295.4336461516764,0.9642875865902436,0.2912602401386623,24.86712493949885,0.01237170394999942,0.28988038951183737,-0.5594766277157605,-0.38240108466350053,17,2144.176399999651,0,0,0,cpu,1196.5791909983036,0.08589437646063645,10.13801871652307,7.178327778621567e-05,1.0106602797552446,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,1,0.5,15,train,0.1,0.5,0.0004962779156327543,0.0,3.971930086487053,0.10456426236439417,4289.3122186817445,0.976406792505893,0.2985489079983382,35.56084542592389,0.017648062246116075,0.3020082847940113,-0.4653966020472275,-0.3770174449104802,17,2158.8729000000058,0,0,0,cpu,1882.550973605472,0.08721942812493551,12.813860438365554,4.6330447009300565e-05,1.016015224969419,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,1,0.5,20,train,0.1,0.5,0.0004950495049504951,0.0,3.925361910996141,0.11116105312463945,2818.3690565828524,0.9905442726099036,0.30965730803841773,31.28778929731319,0.015489004602630285,0.6621208197340936,-0.033631138209817245,-0.36011000908373014,17,2190.357899999981,0,0,0,cpu,1564.5815279491108,0.08896768688828638,11.79818627966914,5.6863567221650164e-05,1.006780645389674,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,1,0.5,25,train,0.1,0.5,0.0004938271604938272,0.0,3.888244298816935,0.11293546870067792,2386.7935775069036,1.00341579494085,0.32067548095064236,26.16136950085958,0.012919194815239286,0.37053061049864194,-0.6122460826921374,-0.3447076050167473,17,2162.7081000001454,0,0,0,cpu,1410.4033167733287,0.09054129204259158,11.30043090336885,6.419531985342233e-05,1.0076114473633238,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,2,1.0,0,train,0.1,1.0,0.0005,0.0,4.03856381053856,0.09351166116141349,1435.062089907391,0.9419437646763729,0.28522147793510105,18.25461823658809,0.009127309118294036,0.2360163112925273,-0.3627666965612301,-0.3869058336681146,17,2283.8449000000764,0,0,0,cpu,964.8162491090316,0.08483093926613235,9.046892761116707,8.792445125636126e-05,1.0113154794340973,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,2,1.0,5,train,0.1,1.0,0.0004987531172069826,0.0,4.01140023655138,0.10121993266963468,1480.6067501314374,0.9505180797188734,0.2908059832863429,11.78811811674193,0.005879360656729122,-0.5344426656597316,0.4065407716146628,-0.3858873922173633,17,2177.9859000002944,0,0,0,cpu,1042.4146602359904,0.08575742097895964,9.454881958676005,8.226804960661736e-05,1.0060808329499888,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,2,1.0,10,train,0.1,1.0,0.0004975124378109454,0.0,3.9832384918333235,0.10556131883074356,2635.2018484253954,0.9591217814261006,0.29659663469407843,20.917211790695877,0.01040657303019695,-0.6981921593879652,0.5909799340261043,-0.3872681568795375,17,2202.8927000001204,0,0,0,cpu,863.0974321362881,0.08684643712233199,8.657767429913463,0.00010062182308592297,1.0078795913538496,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,2,1.0,15,train,0.1,1.0,0.0004962779156327543,0.0,3.9849800123396744,0.10166542156454306,1495.4511983789482,0.9686879970397136,0.29600587907675807,17.917952672282386,0.008892284204606625,0.12620053604007028,0.27000062653538665,-0.38049491070552743,17,2219.542100000126,0,0,0,cpu,1192.4025797498514,0.08672256617856057,10.168982821985827,7.272926749014054e-05,1.0104494564323314,0.0,0.0,,,,,,,,,,,,,,,,
md_knapsack,fdfl-0.1,11,2,1.0,20,train,0.1,1.0,0.0004950495049504951,0.0,3.943833539500444,0.10937919851740212,3805.938180979321,0.980378314638254,0.3048404204811078,25.940793660357926,0.012841977059583131,-0.15217775088764918,-0.08803851263084898,-0.3698075670817744,17,2211.4793000000645,0,0,0,cpu,2288.0602137872775,0.08825068637486967,14.20995722490952,3.8570089127503356e-05,1.0122650088768568,0.0,0.0,,,,,,,,,,,,,,,,
